id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +name","#country +code +iso2","#adm1 +name","#adm1 +code +iso","#adm1 +code +local","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
2420,EGHD,closed,"Plymouth City Airport",50.422798,-4.10583,476,EU,"United Kingdom",GB,England,GB-ENG,ENG,Plymouth,0,,,,http://www.plymouthairport.com/,https://en.wikipedia.org/wiki/Plymouth_City_Airport,"EGHD, EGHD, PLH",875,2021-07-31T16:36:38+00:00
2393,EGBN,medium_airport,"Nottingham Airport",52.919998,-1.07917,138,EU,"United Kingdom",GB,England,GB-ENG,ENG,Nottingham,0,EGBN,NQT,,http://www.nottinghamairport.co.uk/,https://en.wikipedia.org/wiki/Nottingham_Airport,,750,2021-11-21T17:50:39+00:00
2509,EGYD,medium_airport,"RAF Cranwell",53.0303001404,-0.48324200511,218,EU,"United Kingdom",GB,England,GB-ENG,ENG,Cranwell,0,EGYD,,,http://www.raf.mod.uk/rafcranwell/,https://en.wikipedia.org/wiki/RAF_Cranwell,,400,2012-11-10T16:13:59+00:00
2486,EGUB,medium_airport,"RAF Benson",51.616401672399995,-1.09582996368,226,EU,"United Kingdom",GB,England,GB-ENG,ENG,Benson,0,EGUB,BEX,,,https://en.wikipedia.org/wiki/RAF_Benson,,300,2012-11-12T09:49:30+00:00
2495,EGWC,medium_airport,"DCAE Cosford Air Base",52.639999,-2.30558,272,EU,"United Kingdom",GB,England,GB-ENG,ENG,Cosford,0,EGWC,,,http://www.raf.mod.uk/dcaecosford/,https://en.wikipedia.org/wiki/DCAE_Cosford,"RAF Cosford",250,2016-09-04T13:50:30+00:00
2410,EGDY,medium_airport,"RNAS Yeovilton",51.0093994140625,-2.638819932937622,75,EU,"United Kingdom",GB,England,GB-ENG,ENG,Yeovil,0,EGDY,YEO,,,https://en.wikipedia.org/wiki/RNAS_Yeovilton_(HMS_Heron),,250,2008-06-13T14:30:04+00:00
29130,EGEP,small_airport,"Papa Westray Airport",59.351699829100006,-2.9002799987800003,91,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Papa Westray",1,EGEP,PPW,,,https://en.wikipedia.org/wiki/Papa_Westray_Airport,Papay,150,2013-06-13T08:51:10+00:00
29185,EGSL,small_airport,Andrewsfield,51.895,0.449167,286,EU,"United Kingdom",GB,England,GB-ENG,ENG,Braintree,0,EGSL,,,,https://en.wikipedia.org/wiki/Andrewsfield_Airport,"RAF Andrews Field",50,2020-02-17T09:39:29+00:00
2474,EGSF,small_airport,"Peterborough Business Airport",52.468101501464844,-0.2511110007762909,26,EU,"United Kingdom",GB,England,GB-ENG,ENG,Conington,0,EGSF,,,http://www.aerolease.co.uk/,https://en.wikipedia.org/wiki/Peterborough_Business_Airport,"Conington Airport, RAF Glatton",50,2008-06-13T14:30:04+00:00
2440,EGNE,small_airport,"Retford Gamston Airport",53.280601501464844,-0.9513890147209167,91,EU,"United Kingdom",GB,England,GB-ENG,ENG,Gamston,0,EGNE,,,http://www.gamstonairport.co.uk/,https://en.wikipedia.org/wiki/Retford_Gamston_Airport,"RAF Gamston",50,2009-03-12T08:19:29+00:00
29167,EGNW,small_airport,"Wickenby Aerodrome",53.3166999817,-0.349721997976,63,EU,"United Kingdom",GB,England,GB-ENG,ENG,Lincoln,0,EGNW,,,,https://en.wikipedia.org/wiki/Wickenby_Aerodrome,"RAF Wickenby",50,2012-10-31T10:27:44+00:00
29114,EGCB,small_airport,"City Airport Manchester",53.471699,-2.38972,73,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Manchester / Salford",0,EGCB,,,http://www.cityairportmanchester.com/,https://en.wikipedia.org/wiki/City_Airport_Manchester,"Barton Aerodrome",50,2021-07-12T06:27:41+00:00
29105,EGAD,small_airport,"Newtownards Airport",54.5811,-5.69194,9,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Newtownards,0,EGAD,,,,,"Ulster Flying Club",50,2022-08-16T11:17:38+00:00
29200,EGTO,small_airport,"Rochester Airport",51.351898193359375,0.5033329725265503,436,EU,"United Kingdom",GB,England,GB-ENG,ENG,Rochester,0,EGTO,RCS,,http://www.rochesterairport.co.uk/,https://en.wikipedia.org/wiki/Rochester_Airport_%28England%29,,50,2008-06-13T14:30:04+00:00
2396,EGBT,small_airport,"Turweston Airport",52.0407981873,-1.09555995464,448,EU,"United Kingdom",GB,England,GB-ENG,ENG,Turweston,0,EGBT,,,http://www.turwestonflight.com/,https://en.wikipedia.org/wiki/Turweston_Aerodrome,"RAF Turweston",50,2009-11-04T05:55:17+00:00
2463,EGPI,medium_airport,"Islay Airport",55.68190002441406,-6.256669998168945,56,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Port Ellen",1,EGPI,ILY,,,https://en.wikipedia.org/wiki/Islay_Airport,Glenegedale,750,2008-06-13T14:30:04+00:00
2494,EGVO,medium_airport,"RAF Odiham",51.2341003418,-0.94282501936,405,EU,"United Kingdom",GB,England,GB-ENG,ENG,Odiham,0,EGVO,ODH,,,https://en.wikipedia.org/wiki/RAF_Odiham,,275,2012-11-11T04:24:41+00:00
2406,EGDM,medium_airport,"MoD Boscombe Down Airport",51.152199,-1.74741,407,EU,"United Kingdom",GB,England,GB-ENG,ENG,Amesbury,0,EGDM,,,,https://en.wikipedia.org/wiki/MoD_Boscombe_Down,"RAF Boscombe Down",250,2020-09-24T08:18:19+00:00
2414,EGFE,medium_airport,"Haverfordwest Airport",51.833099365234375,-4.9611101150512695,159,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Haverfordwest,0,EGFE,HAW,,,https://en.wikipedia.org/wiki/Haverfordwest_Aerodrome,,250,2008-06-13T14:30:04+00:00
2399,EGCD,closed,"Manchester Woodford Airport",53.3381,-2.14889,295,EU,"United Kingdom",GB,England,GB-ENG,ENG,Manchester,0,,,,,https://en.wikipedia.org/wiki/Woodford_Aerodrome,"EGCD, EGCD, XXB",250,2016-04-28T05:20:20+00:00
2409,EGDX,medium_airport,"St. Athan Airport",51.4048,-3.43575,163,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,"St. Athan",0,EGSY,,,,https://en.wikipedia.org/wiki/MOD_St_Athan,,250,2019-08-09T06:57:36+00:00
2445,EGNO,medium_airport,"Warton Aerodrome",53.745098,-2.88306,55,EU,"United Kingdom",GB,England,GB-ENG,ENG,Warton,0,EGNO,WRT,,,https://en.wikipedia.org/wiki/Warton_Aerodrome,,250,2020-02-02T07:25:31+00:00
29134,EGEW,small_airport,"Westray Airport",59.3502998352,-2.95000004768,29,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Westray,1,EGEW,WRY,,,https://en.wikipedia.org/wiki/Westray_Airport,,150,2012-10-29T16:46:24+00:00
29190,EGSQ,small_airport,"Clacton Airfield",51.785,1.13,37,EU,"United Kingdom",GB,England,GB-ENG,ENG,Clacton-on-Sea,0,EGSQ,,,http://www.clacton-aero-club.uk.com/,https://en.wikipedia.org/wiki/Clacton_Airport,,50,2020-02-25T11:43:33+00:00
29171,EGPG,small_airport,"Cumbernauld Airport",55.9747009277,-3.97555994987,350,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Cumbernauld,0,EGPG,,,,,,50,2012-10-06T17:25:26+00:00
307576,GB-0073,small_airport,"Hinton-in-the-Hedges Airfield",52.028717,-1.207157,505,EU,"United Kingdom",GB,England,GB-ENG,ENG,Hinton-in-the-Hedges,0,,,,http://www.hintonairfield.co.uk/index.shtml,https://en.wikipedia.org/wiki/Hinton-in-the-Hedges_Airfield,,50,2012-10-22T20:56:07+00:00
29205,EGVP,small_airport,"Middle Wallop Airfield",51.1394004822,-1.56860995293,297,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Middle Wallop",0,EGVP,,,,,,50,2012-11-10T19:09:47+00:00
29199,EGTH,small_airport,"Old Warden Airfield",52.087883,-0.318727,110,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Old Warden",0,EGTH,,,,,Shuttleworth,50,2016-09-06T13:37:44+00:00
29175,EGPT,small_airport,"Perth/Scone Airport",56.43920135498047,-3.372220039367676,397,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Perth,0,EGPT,PSL,,,,,50,2008-06-13T14:30:04+00:00
2411,EGEC,medium_airport,"Campbeltown Airport",55.437198638916016,-5.686389923095703,42,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Campbeltown,1,EGEC,CAL,,http://www.hial.co.uk/campbeltown-airport.html,https://en.wikipedia.org/wiki/Campbeltown_Airport,"Kintyre, RAF Machrihanish, Kinlochkilkerran",750,2009-02-24T17:15:05+00:00
2471,EGQL,medium_airport,"Leuchars Station Airfield",56.37398,-2.868862,38,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Leuchars, Fife",0,EGQL,ADX,,,https://en.wikipedia.org/wiki/Leuchars_Station,,475,2021-11-02T17:44:08+00:00
2472,EGQS,medium_airport,"RAF Lossiemouth",57.7052001953125,-3.339169979095459,42,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Lossiemouth,0,EGQS,LMO,,http://www.raf.mod.uk/raflossiemouth/,https://en.wikipedia.org/wiki/RAF_Lossiemouth,,475,2008-06-13T14:30:04+00:00
2511,EGYM,medium_airport,"RAF Marham",52.648395,0.550692,75,EU,"United Kingdom",GB,England,GB-ENG,ENG,Marham,0,EGYM,KNF,,http://www.raf.mod.uk/rafmarham/,https://en.wikipedia.org/wiki/RAF_Marham,"King's Lynn",475,2016-10-26T16:03:04+00:00
2497,EGXC,medium_airport,"RAF Coningsby",53.0929985046,-0.166014000773,25,EU,"United Kingdom",GB,England,GB-ENG,ENG,Coningsby,0,EGXC,QCY,,http://www.raf.mod.uk/rafconingsby,https://en.wikipedia.org/wiki/RAF_Coningsby,,375,2012-11-10T17:01:09+00:00
2500,EGXG,medium_airport,"Leeds East Airport",53.834301,-1.1955,29,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Church Fenton",0,EGCM,,,http://www.leedseastairport.co.uk,https://en.wikipedia.org/wiki/Leeds_East_Airport,"RAF Church Fenton",300,2019-07-29T07:30:01+00:00
2443,EGNL,medium_airport,"Barrow Walney Island Airport",54.1286111,-3.2675,173,EU,"United Kingdom",GB,England,GB-ENG,ENG,Barrow-in-Furness,0,EGNL,BWF,,http://www.walneyairfield.multiservers.com/,https://en.wikipedia.org/wiki/Barrow/Walney_Island_Airfield,,250,2016-10-02T00:08:44+00:00
2386,EGAB,medium_airport,"Enniskillen/St Angelo Airport",54.398899,-7.65167,155,EU,"United Kingdom",GB,"Northern Ireland",GB-NIR,NIR,Enniskillen,0,EGAB,ENK,,,https://en.wikipedia.org/wiki/Enniskillen/St_Angelo_Airport,,250,2021-04-27T17:51:59+00:00
2416,EGFH,medium_airport,"Swansea Airport",51.60530090332031,-4.0678300857543945,299,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Swansea,0,EGFH,SWS,,,https://en.wikipedia.org/wiki/Swansea_Airport,,250,2008-06-13T14:30:04+00:00
2489,EGUO,closed,"RAF Colerne Air Base",51.439098,-2.28639,593,EU,"United Kingdom",GB,England,GB-ENG,ENG,Colerne,0,,,,,https://en.wikipedia.org/wiki/Colerne_Airfield,"RAF Colerne, EGUO",50,2020-05-16T04:22:50+00:00
29191,EGSR,small_airport,"Earls Colne Airfield",51.9143981934,0.682500004768,226,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Earles Colne",0,EGSR,,,,https://en.wikipedia.org/wiki/Earls_Colne_Airfield,"RAF Earls Colne",50,2012-11-12T19:02:26+00:00
29172,EGPJ,small_airport,"Fife Airport",56.1833,-3.22028,399,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Glenrothes,0,EGPJ,,,,,,50,2020-02-11T03:18:45+00:00
29149,EGHS,small_airport,"Henstridge Airfield",50.98500061035156,-2.357219934463501,184,EU,"United Kingdom",GB,England,GB-ENG,ENG,Henstridge,0,EGHS,,,http://www.henstridgeairfield.com/,,"Lower Marsh, HMS Dipper",50,2008-06-13T14:30:04+00:00
29158,EGLG,closed,"Panshanger Aerodrome",51.80250167849999,-0.158056005836,249,EU,"United Kingdom",GB,England,GB-ENG,ENG,Hertford,0,,,,http://www.northlondonflyingschool.com/Pansanger/Pansanger.htm,https://en.wikipedia.org/wiki/Panshanger_Airport,"EGLG, EGLG",50,2014-09-27T22:52:05+00:00
307906,EGDV,small_airport,"Hullavington Airfield",51.526732,-2.141555,327,EU,"United Kingdom",GB,England,GB-ENG,ENG,Hullavington,0,,,,,https://en.wikipedia.org/wiki/RAF_Hullavington,"RAF Hullavington, EGDV",50,2023-04-03T05:08:07+00:00
29141,EGHF,small_airport,"Solent Airport",50.814201,-1.20333,32,EU,"United Kingdom",GB,England,GB-ENG,ENG,Lee-on-Solent,0,EGHF,,,https://www.solentairport.co.uk/,https://en.wikipedia.org/wiki/RNAS_Lee-on-Solent_%28HMS_Daedalus%29,"HMS Daedalus, HMS Ariel, EGUS",50,2019-07-22T03:53:46+00:00
29202,EGTW,small_airport,"Oaksey Park Airport",51.632198333699996,-2.01471996307,250,EU,"United Kingdom",GB,England,GB-ENG,ENG,Malmesbury,0,EGTW,,,,,,50,2012-10-01T14:07:47+00:00
45167,GB-0007,small_airport,"Enstone Aerodrome",51.928166666699994,-1.4285,550,EU,"United Kingdom",GB,England,GB-ENG,ENG,Oxfordshire,0,EGTN,,,http://www.enstoneaerodrome.co.uk/,https://en.wikipedia.org/wiki/Enstone_Airfield,,50,2012-11-09T03:19:04+00:00
29189,EGSP,small_airport,"Peterborough/Sibson Airport",52.5558013916,-0.386388987303,130,EU,"United Kingdom",GB,England,GB-ENG,ENG,Peterborough,0,EGSP,,,http://www.nsof.co.uk/,https://en.wikipedia.org/wiki/Peterborough/Sibson_Airport,,50,2012-11-13T04:24:40+00:00
29155,EGKR,small_airport,"Redhill Aerodrome",51.2136,-0.138611,222,EU,"United Kingdom",GB,England,GB-ENG,ENG,Redhill,0,EGKR,,,http://www.redhillaerodrome.com/,https://en.wikipedia.org/wiki/Redhill_Aerodrome,"RAF Redhill",50,2023-04-29T08:05:47+00:00
320072,GB-0368,small_airport,"Long Acres Farm",52.129787,-0.310853,80,EU,"United Kingdom",GB,England,GB-ENG,ENG,Sandy,0,,,,,,"Longacre Farm, Bedford Microlight",50,2020-04-18T08:54:08+00:00
29122,EGCV,small_airport,"Sleap Airport",52.833900451699996,-2.77167010307,275,EU,"United Kingdom",GB,England,GB-ENG,ENG,Shrewsbury,0,EGCV,,,http://www.shropshireaeroclub.com/,https://en.wikipedia.org/wiki/Sleap_Airfield,"RAF Sleap",50,2012-10-28T14:29:38+00:00
29117,EGCL,small_airport,"Fenland Airfield",52.739200592,-0.0297219995409,8,EU,"United Kingdom",GB,England,GB-ENG,ENG,Spalding,0,EGCL,,,,https://en.wikipedia.org/wiki/Fenland_Airfield,,50,2012-10-13T15:02:22+00:00
2402,EGCW,small_airport,"Welshpool Airport",52.62860107421875,-3.153330087661743,233,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Welshpool,0,EGCW,,,http://www.welshpoolairport.co.uk/,https://en.wikipedia.org/wiki/Welshpool_Airport,Mid-Wales,50,2008-06-13T14:30:04+00:00
2469,EGPU,medium_airport,"Tiree Airport",56.49919891357422,-6.869170188903809,38,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Balemartine,1,EGPU,TRE,,http://www.hial.co.uk/tiree-airport.html,https://en.wikipedia.org/wiki/Tiree_Airport,"Inner Hebrides",750,2008-06-13T14:30:04+00:00
2454,EGOV,medium_airport,"Anglesey Airport",53.2481002808,-4.53533983231,37,EU,"United Kingdom",GB,Wales,GB-WLS,WLS,Angelsey,1,EGOV,VLY,,http://www.angleseyairport.com/,https://en.wikipedia.org/wiki/Anglesey_Airport,"Maes Awyr Môn, RAF Valley",700,2013-12-05T01:10:33+00:00
29144,EGHK,closed,"Penzance Heliport",50.128101,-5.51845,14,EU,"United Kingdom",GB,England,GB-ENG,ENG,Penzance,0,,,,http://www.brit-int.co.uk/Penzanceheliport.html,https://en.wikipedia.org/wiki/Penzance_Heliport,"EGHK, EGHK, PZE",625,2021-07-31T16:38:08+00:00
29126,EGED,medium_airport,"Eday Airport",59.19060134887695,-2.7722198963165283,10,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Eday,1,EGED,EOI,,,https://en.wikipedia.org/wiki/Eday_Airport,"London Airport",500,2009-02-24T17:18:24+00:00
2470,EGQK,closed,"RAF Kinloss",57.649399,-3.56064,22,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Kinloss,0,,,,,https://en.wikipedia.org/wiki/RAF_Kinloss,"EGQK, EGQK, FSS",475,2022-08-05T08:29:59+00:00
2453,EGOS,medium_airport,"RAF Shawbury",52.79819869995117,-2.6680400371551514,249,EU,"United Kingdom",GB,England,GB-ENG,ENG,Shawbury,0,EGOS,,,http://www.raf.mod.uk/rafshawbury/,https://en.wikipedia.org/wiki/RAF_Shawbury,Shrewsbury,300,2008-06-13T14:30:04+00:00
2510,EGYE,medium_airport,"RAF Barkston Heath",52.962200164799995,-0.561625003815,367,EU,"United Kingdom",GB,England,GB-ENG,ENG,Grantham,0,EGYE,,,,https://en.wikipedia.org/wiki/RAF_Barkston_Heath,,250,2012-11-10T16:12:57+00:00
2491,EGUY,medium_airport,"RAF Wyton",52.3572006226,-0.107832998037,135,EU,"United Kingdom",GB,England,GB-ENG,ENG,"St. Ives",0,EGUY,QUY,,,https://en.wikipedia.org/wiki/RAF_Wyton,,250,2012-11-11T06:56:09+00:00
2501,EGXH,medium_airport,"RAF Honington",52.34260177612305,0.7729390263557434,174,EU,"United Kingdom",GB,England,GB-ENG,ENG,Thetford,0,EGXH,BEQ,,,https://en.wikipedia.org/wiki/RAF_Honington,,250,2008-06-13T14:30:04+00:00
2504,EGXT,medium_airport,"RAF Wittering",52.612598,-0.476453,273,EU,"United Kingdom",GB,England,GB-ENG,ENG,Wittering,0,EGXT,,,http://www.raf.mod.uk/rafwittering/,https://en.wikipedia.org/wiki/RAF_Wittering,,250,2017-10-12T08:43:29+00:00
35156,GB-OUK,small_airport,"Out Skerries Airfield",60.4252,-0.75,76,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Grunay Island",0,,OUK,,,,"Out Skerries, Housay, Bruray, Grunay, EGOU",150,2023-04-03T04:53:35+00:00
29133,EGET,small_airport,"Lerwick / Tingwall Airport",60.192199707,-1.24361002445,43,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Lerwick,1,EGET,LWK,,,https://en.wikipedia.org/wiki/Tingwall_Airport,,150,2013-06-13T10:26:44+00:00
32175,GB-PSV,small_airport,"Papa Stour Airport",60.321701,-1.69306,75,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Papa Stour Island",0,,PSV,,,https://en.wikipedia.org/wiki/Papa_Stour_Airstrip,"EGSZ, EGZT",150,2023-04-02T12:12:02+00:00
315912,GB-0181,small_airport,"East Fortune Airfield",56.0008488,-2.7353237,,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,,0,,,,http://www.eosm.co.uk,,,50,2015-10-20T11:12:32+00:00
314586,EGMT,small_airport,"Thurrock Airfield",51.537505,0.367634,20,EU,"United Kingdom",GB,England,GB-ENG,ENG,,0,EGMT,,,http://www.aeroservices.co.uk/thurrock_airfield.html,,,50,2021-07-28T14:30:41+00:00
320548,GB-0414,small_airport,"RAF Weston-on-the-Green",51.8787124,-1.2187748,282,EU,"United Kingdom",GB,England,GB-ENG,ENG,,0,,,,,https://en.wikipedia.org/wiki/RAF_Weston-on-the-Green,,50,2016-09-27T05:56:33+00:00
41918,XBRO,small_airport,"Broadford Airstrip",57.253399,-5.8279,24,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Ashaig,0,EGEI,SKL,,,https://en.wikipedia.org/wiki/Broadford_Airfield,"Ashaig Airstrip, Isle of Sky Airstrip, Broadford",50,2022-11-22T05:26:30+00:00
29115,EGCF,small_airport,"Sandtoft Airfield",53.559700012200004,-0.8583329916,11,EU,"United Kingdom",GB,England,GB-ENG,ENG,Belton,0,EGCF,,,http://www.newsandtoftaviation.co.uk/,https://en.wikipedia.org/wiki/Sandtoft_Airfield,,50,2012-10-28T14:13:47+00:00
29168,EGNY,small_airport,"Beverley/Linley Hill Airfield",53.8983,-0.361389,3,EU,"United Kingdom",GB,England,GB-ENG,ENG,Beverley,0,EGNY,,,,,,50,2020-01-20T02:00:35+00:00
29156,EGLA,small_airport,"Bodmin Airfield",50.499698638916016,-4.665830135345459,650,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bodmin,0,EGLA,,,http://www.quantum-infotech.co.uk/cfc/CFC_Site_files/frame.htm,https://en.wikipedia.org/wiki/Bodmin_Airfield,,50,2008-08-02T18:13:05+00:00
3075,EG74,small_airport,"Bruntingthorpe Airport",52.492972,-1.12509,467,EU,"United Kingdom",GB,England,GB-ENG,ENG,Bruntingthorpe,0,,,,http://www.bruntingthorpe.com/,https://en.wikipedia.org/wiki/Bruntingthorpe_Aerodrome,"RAF Bruntingthorpe",50,2017-09-23T13:12:51+00:00
29111,EGBM,small_airport,"Tatenhill Airfield",52.814701080300004,-1.76110994816,439,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Burton upon Trent",0,EGBM,,,http://www.tatenhill.com/,https://en.wikipedia.org/wiki/Tatenhill_Airfield,"RAF Tatenhill",50,2012-10-31T10:22:14+00:00
334057,GB-0840,small_airport,"Orange Grove Barn Airstrip",51.6677,-2.1962,,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Chavenage Green",0,,,,,,,50,2020-05-09T00:58:38+00:00
29108,EGBD,small_airport,"Derby Airfield",52.8596992493,-1.61749994755,175,EU,"United Kingdom",GB,England,GB-ENG,ENG,Derby,0,EGBD,,,http://www.derbyaeroclub.com/,https://en.wikipedia.org/wiki/Derby_Airfield,,50,2012-10-10T07:53:30+00:00
29197,EGTD,small_airport,"Dunsfold Aerodrome",51.1171989441,-0.535833001137,172,EU,"United Kingdom",GB,England,GB-ENG,ENG,Dunsfold,0,EGTD,,,http://www.dunsfoldpark.com,https://en.wikipedia.org/wiki/Dunsfold_Aerodrome,,50,2012-06-16T17:12:50+00:00
331679,GB-0615,small_airport,"London Gliding Club",51.868549,-0.545165,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Dunstable,0,,,,http://www.londonglidingclub.co.uk,,,50,2019-07-15T05:16:26+00:00
307382,GB-0038,small_airport,"Eshott Airfield",55.280484,-1.714897,197,EU,"United Kingdom",GB,England,GB-ENG,ENG,"Eshott, Northumberland",0,,,,http://eshottairfield.co.uk/,https://en.wikipedia.org/wiki/Eshott_Airfield,,50,2021-11-02T17:49:58+00:00
30401,EGUP,closed,"RAF Sculthorpe",52.846699,0.766389,213,EU,"United Kingdom",GB,England,GB-ENG,ENG,Fakeham,0,,,,,https://en.wikipedia.org/wiki/RAF_Sculthorpe,EGUP,50,2023-02-18T05:20:16+00:00
29207,EGWN,small_airport,"RAF Halton",51.7906990051,-0.7379720211030001,370,EU,"United Kingdom",GB,England,GB-ENG,ENG,Halton,0,EGWN,,,http://www.raf.mod.uk/rafhalton/,https://en.wikipedia.org/wiki/RAF_Halton,,50,2012-11-10T18:43:32+00:00
29206,EGWE,small_airport,"RAF Henlow",52.0182,-0.30385,206,EU,"United Kingdom",GB,England,GB-ENG,ENG,Henlow,0,EGWE,,,,https://en.wikipedia.org/wiki/RAF_Henlow,,50,2023-04-02T11:57:58+00:00
320551,GB-0415,small_airport,"RAF Keevil",51.3129023,-2.111585,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Keevil,0,,,,,https://en.wikipedia.org/wiki/RAF_Keevil,,50,2016-09-27T07:36:42+00:00
42268,GB-0005,small_airport,"Kirkbride Airfield",54.882,-3.2006,16,EU,"United Kingdom",GB,England,GB-ENG,ENG,Kirkbride,0,,,EG37,http://kirkbrideairfield.weebly.com/,,"RAF Kirkbride, EGZF",50,2023-05-24T06:54:49+00:00
316993,GB-0030,small_airport,"Langar Airfield",52.89593,-0.90101,121,EU,"United Kingdom",GB,England,GB-ENG,ENG,Langar,0,,,,,https://en.wikipedia.org/wiki/RAF_Langar,"Langar, RAF Langar",50,2022-11-15T06:04:27+00:00
29209,EGXV,closed,"RAF Leconfield",53.875801,-0.435,36,EU,"United Kingdom",GB,England,GB-ENG,ENG,Leconfield,0,,,,,https://en.wikipedia.org/wiki/RAF_Leconfield,"EGXV, EGXV",50,2016-10-27T02:31:42+00:00
29120,EGCS,small_airport,"Sturgate Airfield",53.381099700927734,-0.6852779984474182,58,EU,"United Kingdom",GB,England,GB-ENG,ENG,Lincoln,0,EGCS,,,http://www.lincolnaeroclub.co.uk/airfield.html,https://en.wikipedia.org/wiki/Sturgate_Airfield,"RAF Sturgate",50,2008-06-13T14:30:04+00:00
29124,EGDN,small_airport,"Netheravon Airfield",51.247200012200004,-1.7542500495900002,456,EU,"United Kingdom",GB,England,GB-ENG,ENG,Netheravon,0,EGDN,,,,,,50,2012-09-26T04:18:42+00:00
2507,EGXY,small_airport,"RAF Syerston",53.02280044555664,-0.9111109972000122,228,EU,"United Kingdom",GB,England,GB-ENG,ENG,Newark,0,EGXY,,,,https://en.wikipedia.org/wiki/RAF_Syerston,,50,2008-06-13T14:30:04+00:00
